Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Temp_Delta,Type,true_failure,predicted_failure,recommended_disposition
300.7,310.8,1518,40.1,142,10.100000000000023,H,NONE,NONE,Manual review
303.3,312.6,1623,34.6,102,9.300000000000011,L,NONE,NONE,Manual review
300.0,311.2,1629,31.7,62,11.199999999999989,L,NONE,NONE,Manual review
303.6,312.3,1451,43.4,119,8.699999999999989,L,NONE,NONE,Manual review
301.0,310.7,1727,34.5,127,9.699999999999989,L,NONE,NONE,Manual review
302.0,310.5,1263,60.6,90,8.5,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
298.7,309.8,1322,57.0,140,11.100000000000023,L,NONE,NONE,Manual review
300.5,311.7,1445,44.8,83,11.199999999999989,L,NONE,NONE,Manual review
299.5,310.8,1754,31.3,114,11.300000000000011,M,NONE,NONE,Manual review
301.2,310.7,1394,42.8,168,9.5,M,NONE,NONE,Manual review
303.0,311.3,1365,56.2,146,8.300000000000011,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
299.1,310.4,1657,31.0,129,11.299999999999955,L,NONE,NONE,Manual review
297.0,307.7,1261,51.1,130,10.699999999999989,M,NONE,NONE,Manual review
303.6,311.8,1432,42.5,150,8.199999999999989,M,NONE,NONE,Manual review
298.6,308.4,1485,42.9,38,9.799999999999955,L,NONE,NONE,Manual review
301.1,309.7,1668,30.8,158,8.599999999999966,L,NONE,NONE,Manual review
299.7,310.5,1490,41.2,126,10.800000000000011,M,NONE,NONE,Manual review
300.2,310.3,1202,59.5,40,10.100000000000023,L,NONE,NONE,Manual review
302.0,310.5,1370,44.4,85,8.5,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
302.4,312.0,1305,49.1,16,9.600000000000023,L,NONE,NONE,Manual review
300.3,311.4,1526,38.5,101,11.099999999999966,L,NONE,NONE,Manual review
298.7,308.4,1430,49.6,135,9.699999999999989,M,NONE,NONE,Manual review
300.7,311.7,1864,23.6,47,11.0,H,NONE,NONE,Manual review
297.4,308.3,1483,38.8,23,10.900000000000034,L,NONE,NONE,Manual review
298.5,308.2,1564,37.5,15,9.699999999999989,M,NONE,NONE,Manual review
296.3,307.2,1446,45.9,180,10.899999999999977,M,NONE,NONE,Manual review
300.8,310.8,1460,53.8,41,10.0,L,NONE,NONE,Manual review
304.1,313.6,1382,46.7,134,9.5,L,NONE,NONE,Manual review
300.1,310.4,1554,39.4,115,10.299999999999955,L,NONE,NONE,Manual review
302.7,312.4,1433,44.2,17,9.699999999999989,L,NONE,NONE,Manual review
301.5,310.9,1671,31.1,170,9.399999999999977,L,NONE,NONE,Manual review
297.7,308.1,2189,15.6,186,10.400000000000034,M,NONE,NONE,Manual review
300.2,310.3,1445,50.9,34,10.100000000000023,L,NONE,NONE,Manual review
300.3,309.6,1600,34.6,177,9.300000000000011,L,NONE,NONE,Manual review
299.7,310.3,1429,47.7,35,10.600000000000023,M,NONE,NONE,Manual review
301.0,311.7,1547,34.5,152,10.699999999999989,L,NONE,NONE,Manual review
300.8,311.3,1505,45.5,141,10.5,L,NONE,NONE,Manual review
299.1,310.0,1394,46.6,27,10.899999999999977,L,NONE,NONE,Manual review
299.2,308.4,1386,54.1,26,9.199999999999989,L,NONE,NONE,Manual review
302.0,309.8,1532,39.4,2,7.800000000000011,L,NONE,NONE,Manual review
301.4,310.5,1432,54.3,81,9.100000000000023,L,NONE,NONE,Manual review
299.1,308.8,1329,53.6,207,9.699999999999989,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
299.4,309.1,1440,50.0,134,9.700000000000045,M,NONE,NONE,Manual review
299.6,309.4,1643,32.9,145,9.799999999999955,L,NONE,NONE,Manual review
297.0,307.7,1498,47.1,199,10.699999999999989,M,NONE,NONE,Manual review
298.6,309.6,1386,48.6,25,11.0,L,NONE,NONE,Manual review
303.7,312.8,1448,44.5,55,9.100000000000023,L,NONE,NONE,Manual review
300.5,311.9,1670,26.3,89,11.399999999999977,M,NONE,NONE,Manual review
302.6,312.1,1473,37.3,184,9.5,L,NONE,NONE,Manual review
297.7,307.6,1921,22.9,68,9.900000000000034,L,NONE,NONE,Manual review
300.9,310.5,2288,16.1,85,9.600000000000023,L,NONE,NONE,Manual review
301.8,310.9,1899,24.7,31,9.099999999999966,L,NONE,NONE,Manual review
298.5,309.1,1474,41.3,189,10.600000000000023,L,NONE,NONE,Manual review
299.9,309.4,1509,42.8,190,9.5,M,NONE,NONE,Manual review
301.3,311.1,1303,49.2,212,9.800000000000011,L,NONE,NONE,Manual review
300.5,311.8,1368,57.9,191,11.300000000000011,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
302.1,310.7,1364,47.8,213,8.599999999999966,M,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
296.2,307.3,1451,42.8,11,11.100000000000023,M,NONE,NONE,Manual review
297.4,308.7,1429,57.4,96,11.300000000000011,L,NONE,NONE,Manual review
298.2,310.0,1433,44.2,68,11.800000000000011,H,NONE,NONE,Manual review
300.3,311.7,1333,55.2,18,11.399999999999977,L,NONE,NONE,Manual review
299.7,309.2,1468,49.6,132,9.5,H,NONE,NONE,Manual review
302.3,311.5,1674,30.0,12,9.199999999999989,M,NONE,NONE,Manual review
303.7,312.9,1406,41.9,48,9.199999999999989,M,NONE,NONE,Manual review
303.9,313.2,1630,29.3,104,9.300000000000011,M,NONE,NONE,Manual review
301.5,310.6,1573,37.4,37,9.100000000000023,M,NONE,NONE,Manual review
300.0,309.3,1473,46.0,35,9.300000000000011,L,NONE,NONE,Manual review
299.2,308.9,1521,42.3,215,9.699999999999989,M,NONE,NONE,Manual review
300.7,310.3,1471,40.2,59,9.600000000000023,M,NONE,NONE,Manual review
299.8,309.2,1504,38.7,212,9.399999999999977,L,NONE,NONE,Manual review
300.0,311.4,1352,61.8,10,11.399999999999977,M,NONE,NONE,Manual review
298.6,309.3,1537,37.6,175,10.699999999999989,L,NONE,NONE,Manual review
301.8,310.5,1478,38.6,141,8.699999999999989,H,NONE,NONE,Manual review
300.2,309.5,1495,32.6,49,9.300000000000011,L,NONE,NONE,Manual review
303.6,311.9,1617,36.0,95,8.299999999999955,M,NONE,NONE,Manual review
303.0,312.4,1627,37.1,168,9.399999999999977,H,NONE,NONE,Manual review
297.5,308.6,1327,52.1,24,11.100000000000023,M,NONE,NONE,Manual review
297.7,309.0,1636,29.7,32,11.300000000000011,M,NONE,NONE,Manual review
298.9,310.1,1473,42.6,164,11.200000000000045,L,NONE,NONE,Manual review
300.8,310.3,1777,30.1,38,9.5,H,NONE,NONE,Manual review
300.6,310.9,1433,42.6,101,10.299999999999955,L,NONE,NONE,Manual review
300.5,309.9,1480,40.0,148,9.399999999999977,L,NONE,NONE,Manual review
298.2,307.8,1388,48.6,76,9.600000000000023,L,NONE,NONE,Manual review
297.5,308.4,1490,39.7,34,10.899999999999977,H,NONE,NONE,Manual review
300.2,311.4,1427,39.7,196,11.199999999999989,M,NONE,NONE,Manual review
303.3,312.7,1642,33.6,104,9.399999999999977,M,NONE,NONE,Manual review
300.4,309.3,1525,39.6,202,8.900000000000034,L,NONE,NONE,Manual review
300.4,311.2,1472,37.3,187,10.800000000000011,L,NONE,NONE,Manual review
297.5,308.8,1417,49.8,177,11.300000000000011,L,NONE,NONE,Manual review
300.2,311.0,1777,27.5,151,10.800000000000011,H,NONE,NONE,Manual review
299.3,309.3,1471,46.0,42,10.0,M,NONE,NONE,Manual review
298.6,309.7,1675,28.4,115,11.099999999999966,M,NONE,NONE,Manual review
299.0,308.8,1418,45.7,204,9.800000000000011,M,NONE,NONE,Manual review
301.8,310.9,1449,36.5,33,9.099999999999966,L,NONE,NONE,Manual review
302.1,311.4,1518,37.4,102,9.299999999999955,L,NONE,NONE,Manual review
297.9,309.2,1478,39.7,10,11.300000000000011,L,NONE,NONE,Manual review
299.8,310.9,1545,40.7,166,11.099999999999966,L,NONE,NONE,Manual review
301.1,312.4,1430,37.9,124,11.299999999999955,L,NONE,NONE,Manual review
299.0,310.5,1336,56.8,136,11.5,H,NONE,NONE,Manual review
302.0,310.8,1783,23.1,190,8.800000000000011,M,NONE,NONE,Manual review
297.4,308.6,1657,33.1,156,11.200000000000045,M,NONE,NONE,Manual review
298.8,309.9,1526,42.1,30,11.099999999999966,H,NONE,NONE,Manual review
297.5,308.9,1696,30.9,133,11.399999999999977,L,NONE,NONE,Manual review
303.5,313.0,1322,59.5,71,9.5,L,NONE,NONE,Manual review
302.4,310.1,1577,35.8,136,7.7000000000000455,M,NONE,NONE,Manual review
298.3,308.6,1589,37.1,137,10.300000000000011,M,NONE,NONE,Manual review
297.5,309.4,1678,34.4,148,11.899999999999977,M,NONE,NONE,Manual review
298.5,309.3,1570,40.1,131,10.800000000000011,L,NONE,NONE,Manual review
298.0,308.2,1395,49.1,206,10.199999999999989,M,NONE,NONE,Manual review
302.1,311.0,1351,49.5,196,8.899999999999977,L,NONE,NONE,Manual review
298.6,309.3,1677,31.2,180,10.699999999999989,L,NONE,NONE,Manual review
298.0,308.6,1313,50.8,170,10.600000000000023,L,NONE,NONE,Manual review
301.4,310.6,1634,31.1,171,9.200000000000045,L,NONE,NONE,Manual review
297.3,308.8,1499,44.2,134,11.5,H,NONE,NONE,Manual review
298.4,308.5,1741,32.8,112,10.100000000000023,L,NONE,NONE,Manual review
300.1,309.5,1660,32.7,57,9.399999999999977,L,NONE,NONE,Manual review
297.6,308.3,1658,34.3,59,10.699999999999989,L,NONE,NONE,Manual review
299.1,308.6,1499,45.1,185,9.5,M,NONE,NONE,Manual review
302.4,311.4,1675,29.6,128,9.0,M,NONE,NONE,Manual review
297.2,308.5,1604,34.9,200,11.300000000000011,M,NONE,NONE,Manual review
300.3,309.6,1597,31.8,73,9.300000000000011,L,NONE,NONE,Manual review
301.0,310.9,1450,45.9,35,9.899999999999977,L,NONE,NONE,Manual review
298.7,309.9,1465,39.7,72,11.199999999999989,L,NONE,NONE,Manual review
298.1,307.6,1498,42.9,171,9.5,L,NONE,NONE,Manual review
300.8,311.2,1492,39.0,109,10.399999999999977,L,NONE,NONE,Manual review
301.8,310.6,1459,40.2,128,8.800000000000011,M,NONE,NONE,Manual review
300.8,311.9,1486,45.1,30,11.099999999999966,L,NONE,NONE,Manual review
299.2,308.9,1712,26.4,95,9.699999999999989,H,NONE,NONE,Manual review
298.6,309.8,1430,43.1,80,11.199999999999989,M,NONE,NONE,Manual review
297.8,307.3,1438,44.5,3,9.5,L,NONE,NONE,Manual review
300.3,311.8,1508,43.1,57,11.5,L,NONE,NONE,Manual review
300.5,311.7,1619,32.7,85,11.199999999999989,L,NONE,NONE,Manual review
303.8,312.6,1565,36.0,179,8.800000000000011,L,NONE,NONE,Manual review
298.5,309.4,1911,21.5,164,10.899999999999977,L,NONE,NONE,Manual review
297.6,309.5,2001,20.5,220,11.899999999999977,L,NONE,NONE,Manual review
298.6,309.0,1469,46.0,4,10.399999999999977,L,NONE,NONE,Manual review
298.0,307.6,1548,45.8,111,9.600000000000023,L,NONE,NONE,Manual review
304.0,313.0,1350,61.1,88,9.0,L,NONE,NONE,Manual review
296.9,307.8,1549,37.8,104,10.900000000000034,H,NONE,NONE,Manual review
303.9,313.2,1499,37.4,7,9.300000000000011,L,NONE,NONE,Manual review
297.6,309.0,1354,55.6,46,11.399999999999977,H,NONE,NONE,Manual review
297.8,308.3,1435,50.1,189,10.5,L,NONE,NONE,Manual review
302.5,311.5,1700,29.5,133,9.0,L,NONE,NONE,Manual review
301.1,311.6,1432,48.1,202,10.5,L,NONE,NONE,Manual review
298.9,310.4,1739,26.3,30,11.5,L,NONE,NONE,Manual review
301.0,312.2,1499,41.5,140,11.199999999999989,M,NONE,NONE,Manual review
300.2,309.3,1342,48.7,68,9.100000000000023,H,NONE,NONE,Manual review
298.6,309.5,1325,52.2,127,10.899999999999977,L,NONE,NONE,Manual review
300.8,311.3,1498,40.2,73,10.5,L,NONE,NONE,Manual review
299.4,309.9,1567,40.6,87,10.5,M,NONE,NONE,Manual review
297.2,308.6,1500,37.1,161,11.400000000000034,L,NONE,NONE,Manual review
302.3,311.4,1500,40.2,30,9.099999999999966,M,NONE,NONE,Manual review
298.2,307.8,1530,35.9,68,9.600000000000023,L,NONE,NONE,Manual review
300.7,312.3,1670,27.3,81,11.600000000000023,H,NONE,NONE,Manual review
295.6,306.2,1428,44.5,51,10.599999999999966,L,NONE,NONE,Manual review
301.5,310.6,1522,36.6,202,9.100000000000023,L,NONE,NONE,Manual review
297.2,308.6,1444,41.1,56,11.400000000000034,M,NONE,NONE,Manual review
298.9,310.1,1324,54.6,185,11.200000000000045,H,NONE,NONE,Manual review
301.4,311.1,1494,41.9,142,9.700000000000045,L,NONE,NONE,Manual review
300.7,309.5,1850,24.5,19,8.800000000000011,L,NONE,NONE,Manual review
298.0,308.8,1489,36.5,109,10.800000000000011,L,NONE,NONE,Manual review
300.7,310.5,1536,47.4,192,9.800000000000011,L,NONE,NONE,Manual review
300.6,309.3,1510,46.0,87,8.699999999999989,M,NONE,NONE,Manual review
297.1,307.9,1420,39.8,192,10.799999999999955,H,NONE,NONE,Manual review
298.3,308.8,1767,27.3,168,10.5,L,NONE,NONE,Manual review
298.1,307.7,1414,48.7,159,9.599999999999966,L,NONE,NONE,Manual review
300.7,310.9,1650,29.4,102,10.199999999999989,L,NONE,NONE,Manual review
303.6,312.8,1825,25.2,29,9.199999999999989,M,NONE,NONE,Manual review
301.2,310.1,2280,15.7,11,8.900000000000034,M,NONE,NONE,Manual review
299.2,308.8,1605,31.1,181,9.600000000000023,L,NONE,NONE,Manual review
303.8,312.8,1420,47.9,200,9.0,M,NONE,NONE,Manual review
299.6,311.0,1714,30.2,128,11.399999999999977,H,NONE,NONE,Manual review
301.2,310.9,1413,50.1,141,9.699999999999989,L,NONE,NONE,Manual review
296.8,308.1,1356,48.3,201,11.300000000000011,L,NONE,NONE,Manual review
301.6,309.9,1423,53.6,95,8.299999999999955,H,NONE,NONE,Manual review
300.1,311.3,1518,40.2,130,11.199999999999989,M,NONE,NONE,Manual review
302.6,310.3,1642,33.2,82,7.699999999999989,L,NONE,NONE,Manual review
302.3,311.6,1488,41.8,75,9.300000000000011,L,NONE,NONE,Manual review
302.2,311.4,1390,48.1,40,9.199999999999989,L,NONE,NONE,Manual review
298.4,309.4,1385,50.0,201,11.0,L,NONE,NONE,Manual review
295.3,305.8,1589,36.2,184,10.5,M,NONE,NONE,Manual review
302.1,310.8,1786,25.7,47,8.699999999999989,L,NONE,NONE,Manual review
297.5,308.8,1533,41.5,223,11.300000000000011,L,NONE,NONE,Manual review
300.8,310.7,1461,42.8,173,9.899999999999977,L,NONE,NONE,Manual review
302.0,311.3,1509,39.9,25,9.300000000000011,L,NONE,NONE,Manual review
303.9,313.4,1442,48.5,174,9.5,L,NONE,NONE,Manual review
296.9,307.8,1466,45.7,153,10.900000000000034,L,NONE,NONE,Manual review
300.3,311.8,1413,46.0,182,11.5,L,NONE,NONE,Manual review
300.7,310.8,1563,33.8,104,10.100000000000023,L,NONE,NONE,Manual review
301.2,312.4,1378,59.0,95,11.199999999999989,L,NONE,NONE,Manual review
299.2,308.4,1841,22.8,40,9.199999999999989,L,NONE,NONE,Manual review
300.1,309.7,1481,37.9,34,9.599999999999966,L,NONE,NONE,Manual review
301.8,310.8,1365,48.2,199,9.0,M,NONE,NONE,Manual review
299.7,308.9,1551,35.4,82,9.199999999999989,M,NONE,NONE,Manual review
302.3,310.8,1723,26.3,213,8.5,L,NONE,NONE,Manual review
301.1,311.0,1413,46.6,30,9.899999999999977,M,NONE,NONE,Manual review
299.7,309.6,1720,27.1,146,9.900000000000034,L,NONE,NONE,Manual review
298.3,310.0,1419,47.1,105,11.699999999999989,H,NONE,NONE,Manual review
300.7,311.6,1348,62.5,36,10.900000000000034,M,NONE,NONE,Manual review
303.0,311.3,1793,29.3,157,8.300000000000011,L,NONE,NONE,Manual review
300.2,309.5,1630,28.3,51,9.300000000000011,M,NONE,NONE,Manual review
298.2,308.4,1355,49.4,209,10.199999999999989,L,NONE,NONE,Manual review
300.1,311.4,1524,40.6,98,11.299999999999955,M,NONE,NONE,Manual review
299.2,309.9,1516,41.4,219,10.699999999999989,L,NONE,NONE,Manual review
299.6,309.2,1422,39.8,219,9.599999999999966,L,NONE,NONE,Manual review
297.4,308.6,1901,22.1,81,11.200000000000045,M,NONE,NONE,Manual review
302.2,310.8,1827,23.8,9,8.600000000000023,L,NONE,NONE,Manual review
298.2,308.3,1448,43.3,199,10.100000000000023,M,NONE,NONE,Manual review
301.7,310.8,1524,41.3,147,9.100000000000023,M,NONE,NONE,Manual review
297.5,308.4,1369,54.8,145,10.899999999999977,M,NONE,NONE,Manual review
304.2,313.5,1684,29.8,156,9.300000000000011,H,NONE,NONE,Manual review
300.2,311.6,1322,50.9,215,11.400000000000034,L,NONE,NONE,Manual review
300.2,310.3,1448,40.1,209,10.100000000000023,M,NONE,NONE,Manual review
298.0,307.7,1442,43.6,148,9.699999999999989,L,NONE,NONE,Manual review
300.3,311.6,1617,32.5,115,11.300000000000011,M,NONE,NONE,Manual review
301.8,310.3,1465,46.5,60,8.5,M,NONE,NONE,Manual review
298.9,308.5,1559,34.3,126,9.600000000000023,L,NONE,NONE,Manual review
299.1,310.2,1317,54.8,231,11.099999999999966,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
301.0,310.9,1575,34.6,150,9.899999999999977,M,NONE,NONE,Manual review
302.5,311.9,1401,44.9,203,9.399999999999977,L,NONE,NONE,Manual review
298.6,310.0,1512,37.5,27,11.399999999999977,M,NONE,NONE,Manual review
299.1,308.9,1617,32.3,223,9.799999999999955,L,NONE,NONE,Manual review
298.9,310.2,1304,57.2,183,11.300000000000011,L,NONE,NONE,Manual review
298.8,308.6,1511,36.1,157,9.800000000000011,L,NONE,NONE,Manual review
296.2,307.0,2119,18.3,159,10.800000000000011,M,NONE,NONE,Manual review
300.1,309.3,1520,38.2,158,9.199999999999989,H,NONE,NONE,Manual review
300.7,310.5,1448,38.2,218,9.800000000000011,L,NONE,NONE,Manual review
302.0,311.1,1769,26.0,10,9.100000000000023,M,NONE,NONE,Manual review
303.8,312.5,1447,46.6,198,8.699999999999989,H,NONE,NONE,Manual review
298.2,308.0,1538,38.2,59,9.800000000000011,L,NONE,NONE,Manual review
297.6,308.4,1398,41.9,215,10.799999999999955,M,NONE,NONE,Manual review
296.3,307.4,1472,39.9,51,11.099999999999966,L,NONE,NONE,Manual review
300.5,309.6,1366,50.2,219,9.100000000000023,L,NONE,NONE,Manual review
300.7,311.1,2478,13.4,170,10.400000000000034,L,PWF,NONE,Manual review
297.7,309.1,1732,28.1,167,11.400000000000034,M,NONE,NONE,Manual review
299.1,310.6,1332,48.0,148,11.5,H,NONE,NONE,Manual review
298.5,309.3,1552,36.8,133,10.800000000000011,M,NONE,NONE,Manual review
301.8,310.2,1609,34.2,217,8.399999999999977,M,NONE,NONE,Manual review
300.5,312.0,1498,42.9,25,11.5,L,NONE,NONE,Manual review
301.8,310.7,1547,41.7,72,8.899999999999977,L,NONE,NONE,Manual review
301.4,310.4,1433,43.4,86,9.0,L,NONE,NONE,Manual review
299.4,310.7,1551,41.2,3,11.300000000000011,L,NONE,NONE,Manual review
299.6,309.1,1641,35.8,81,9.5,L,NONE,NONE,Manual review
304.2,313.0,1442,40.9,23,8.800000000000011,H,NONE,NONE,Manual review
297.5,308.5,1671,28.0,158,11.0,H,NONE,NONE,Manual review
298.9,308.3,1576,36.6,7,9.400000000000034,L,NONE,NONE,Manual review
302.2,310.5,1507,40.4,111,8.300000000000011,M,NONE,NONE,Manual review
298.6,308.3,1589,34.1,174,9.699999999999989,M,NONE,NONE,Manual review
303.5,312.8,1524,39.4,96,9.300000000000011,L,NONE,NONE,Manual review
298.9,308.5,1387,57.3,154,9.600000000000023,L,NONE,NONE,Manual review
302.8,312.3,1262,70.5,234,9.5,M,PWF,NONE,Manual review
298.1,309.4,1397,48.2,63,11.299999999999955,L,NONE,NONE,Manual review
297.6,308.7,1319,50.9,141,11.099999999999966,L,NONE,NONE,Manual review
300.4,311.6,1401,49.9,79,11.200000000000045,M,NONE,NONE,Manual review
301.7,311.0,1585,35.9,185,9.300000000000011,L,NONE,NONE,Manual review
298.4,308.2,1478,43.5,206,9.800000000000011,H,NONE,NONE,Manual review
299.5,309.1,1422,45.3,103,9.600000000000023,M,NONE,NONE,Manual review
300.7,310.8,1608,39.5,202,10.100000000000023,L,NONE,NONE,Manual review
300.4,311.0,1433,46.1,199,10.600000000000023,M,NONE,NONE,Manual review
298.5,309.6,1579,33.5,91,11.100000000000023,H,NONE,NONE,Manual review
296.9,308.1,1440,46.3,64,11.200000000000045,M,NONE,NONE,Manual review
300.5,309.4,1347,50.1,213,8.899999999999977,M,NONE,NONE,Manual review
298.0,308.5,1461,48.0,68,10.5,L,NONE,NONE,Manual review
298.8,309.8,1485,42.4,74,11.0,L,NONE,NONE,Manual review
298.4,308.7,1523,36.1,126,10.300000000000011,L,NONE,NONE,Manual review
303.8,312.6,1735,25.9,154,8.800000000000011,L,NONE,NONE,Manual review
303.8,312.8,1646,35.8,143,9.0,L,NONE,NONE,Manual review
299.1,310.4,1594,33.3,147,11.299999999999955,L,NONE,NONE,Manual review
299.6,311.1,1521,37.2,131,11.5,L,NONE,NONE,Manual review
297.4,308.8,1640,34.2,142,11.400000000000034,L,NONE,NONE,Manual review
297.4,308.6,1524,43.1,73,11.200000000000045,L,NONE,NONE,Manual review
298.5,307.9,1260,54.2,141,9.399999999999977,H,NONE,NONE,Manual review
298.1,307.7,1767,27.0,127,9.599999999999966,L,NONE,NONE,Manual review
302.9,311.2,1330,53.7,200,8.300000000000011,M,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
300.9,310.6,1709,29.2,158,9.700000000000045,M,NONE,NONE,Manual review
303.1,312.6,1895,23.5,129,9.5,M,NONE,NONE,Manual review
303.9,313.0,1551,36.8,140,9.100000000000023,L,NONE,NONE,Manual review
297.0,307.6,1575,37.4,98,10.600000000000023,L,NONE,NONE,Manual review
300.0,309.6,1514,44.6,98,9.600000000000023,L,NONE,NONE,Manual review
301.5,310.5,1435,44.6,135,9.0,L,NONE,NONE,Manual review
297.9,307.6,1202,67.0,129,9.700000000000045,M,NONE,NONE,Manual review
297.7,307.4,1764,29.0,139,9.699999999999989,L,NONE,NONE,Manual review
300.7,310.2,1373,44.1,28,9.5,M,NONE,NONE,Manual review
297.9,308.0,1954,21.1,42,10.100000000000023,L,NONE,NONE,Manual review
298.0,308.7,1771,26.2,206,10.699999999999989,L,NONE,NONE,Manual review
300.3,309.9,1677,30.1,130,9.599999999999966,H,NONE,NONE,Manual review
299.7,310.9,1491,40.1,195,11.199999999999989,L,NONE,NONE,Manual review
301.2,310.6,1457,50.5,114,9.400000000000034,H,NONE,NONE,Manual review
303.9,313.3,1507,34.3,161,9.400000000000034,M,NONE,NONE,Manual review
299.4,309.3,1366,48.4,116,9.900000000000034,L,NONE,NONE,Manual review
304.0,313.1,1564,50.9,119,9.100000000000023,L,NONE,NONE,Manual review
300.7,309.5,2007,19.7,2,8.800000000000011,H,NONE,NONE,Manual review
303.5,311.7,1584,32.7,143,8.199999999999989,H,NONE,NONE,Manual review
298.8,309.6,1384,48.2,39,10.800000000000011,M,NONE,NONE,Manual review
301.2,310.7,1517,39.4,107,9.5,L,NONE,NONE,Manual review
302.2,311.1,1728,34.0,179,8.900000000000034,M,NONE,NONE,Manual review
301.6,310.7,1429,43.6,176,9.099999999999966,L,NONE,NONE,Manual review
298.8,310.2,1814,26.8,204,11.399999999999977,L,NONE,NONE,Manual review
298.2,308.8,1606,39.9,53,10.600000000000023,H,NONE,NONE,Manual review
302.0,309.9,1407,52.8,154,7.899999999999977,L,NONE,NONE,Manual review
300.0,311.4,1641,34.5,155,11.399999999999977,H,NONE,NONE,Manual review
298.7,310.2,1525,43.7,34,11.5,L,NONE,NONE,Manual review
300.1,311.5,1343,46.2,28,11.399999999999977,M,NONE,NONE,Manual review
298.8,309.6,1693,33.3,170,10.800000000000011,M,NONE,NONE,Manual review
302.3,311.7,1540,28.9,149,9.399999999999977,M,NONE,NONE,Manual review
300.0,309.6,1738,28.7,51,9.600000000000023,L,NONE,NONE,Manual review
297.5,308.4,1505,37.2,215,10.899999999999977,M,NONE,NONE,Manual review
298.6,309.5,1580,33.9,70,10.899999999999977,M,NONE,NONE,Manual review
298.0,307.5,1427,43.6,101,9.5,M,NONE,NONE,Manual review
300.1,310.1,1684,30.8,13,10.0,L,NONE,NONE,Manual review
301.8,310.2,1457,40.4,213,8.399999999999977,L,NONE,NONE,Manual review
300.0,310.4,1881,21.9,102,10.399999999999977,H,NONE,NONE,Manual review
297.4,308.2,1536,34.6,4,10.800000000000011,M,NONE,NONE,Manual review
301.8,310.8,1546,43.4,29,9.0,L,NONE,NONE,Manual review
297.5,308.9,1469,44.0,185,11.399999999999977,L,NONE,NONE,Manual review
301.0,310.5,1317,50.9,75,9.5,L,NONE,NONE,Manual review
299.4,309.3,1743,28.2,0,9.900000000000034,H,NONE,NONE,Manual review
300.7,309.6,1388,51.1,160,8.900000000000034,M,NONE,NONE,Manual review
302.3,310.1,1383,42.9,24,7.800000000000011,H,NONE,NONE,Manual review
303.9,312.7,1528,38.4,177,8.800000000000011,L,NONE,NONE,Manual review
301.5,310.5,1612,29.8,148,9.0,M,NONE,NONE,Manual review
299.5,310.0,1502,38.5,52,10.5,L,NONE,NONE,Manual review
302.3,311.3,1439,41.8,96,9.0,L,NONE,NONE,Manual review
301.0,310.5,1408,47.0,202,9.5,L,NONE,NONE,Manual review
301.4,310.3,2203,16.6,169,8.900000000000034,L,NONE,NONE,Manual review
301.1,311.1,1470,40.6,159,10.0,M,NONE,NONE,Manual review
300.5,309.3,1528,37.0,221,8.800000000000011,L,NONE,NONE,Manual review
300.2,309.5,1417,41.1,129,9.300000000000011,L,NONE,NONE,Manual review
298.5,309.6,1502,39.4,84,11.100000000000023,M,NONE,NONE,Manual review
297.6,309.6,1428,46.6,13,12.0,H,NONE,NONE,Manual review
302.5,310.5,1507,40.2,201,8.0,M,NONE,NONE,Manual review
302.9,312.6,1394,46.4,82,9.700000000000045,M,NONE,NONE,Manual review
297.2,308.3,1569,31.2,63,11.100000000000023,L,NONE,NONE,Manual review
298.2,308.3,2216,16.8,139,10.100000000000023,L,NONE,NONE,Manual review
301.4,311.2,1727,26.5,43,9.800000000000011,M,NONE,NONE,Manual review
301.5,310.4,1378,55.3,109,8.899999999999977,M,NONE,NONE,Manual review
300.1,309.4,1453,47.6,28,9.299999999999955,L,NONE,NONE,Manual review
302.0,310.6,1366,47.7,206,8.600000000000023,L,NONE,NONE,Manual review
296.2,307.2,1633,31.1,0,11.0,M,NONE,NONE,Manual review
301.0,310.9,1916,22.0,42,9.899999999999977,H,NONE,NONE,Manual review
303.3,311.6,1514,34.7,130,8.300000000000011,L,NONE,NONE,Manual review
300.5,312.0,1779,27.7,46,11.5,M,NONE,NONE,Manual review
297.6,308.4,1611,31.0,48,10.799999999999955,M,NONE,NONE,Manual review
303.1,311.2,1452,52.9,11,8.099999999999966,L,NONE,NONE,Manual review
297.6,309.4,1958,22.1,108,11.799999999999955,L,NONE,NONE,Manual review
301.6,310.4,1599,41.7,116,8.799999999999955,L,NONE,NONE,Manual review
298.1,307.7,1479,45.0,136,9.599999999999966,L,NONE,NONE,Manual review
301.6,310.8,1726,26.7,150,9.199999999999989,L,NONE,NONE,Manual review
298.9,309.6,1663,33.7,195,10.700000000000045,L,NONE,NONE,Manual review
298.1,307.4,1363,60.1,187,9.299999999999955,M,NONE,NONE,Manual review
300.1,311.3,1495,41.0,193,11.199999999999989,M,NONE,NONE,Manual review
